UNIT_GSS	VAR	VAL	n_museums
E07000092	subject_matter_simpl_aggr	rural_industry	0
E07000092	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000092	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000092	subject_matter_simpl_aggr	transport	1
E07000092	subject_matter_simpl_aggr	war_and_conflict	3
E07000093	subject_matter_simpl_aggr	archaeology	1
E07000093	subject_matter_simpl_aggr	arts	0
E07000093	subject_matter_simpl_aggr	belief_and_identity	0
E07000093	subject_matter_simpl_aggr	buildings	3
E07000093	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000093	subject_matter_simpl_aggr	leisure_and_sport	0
E07000093	subject_matter_simpl_aggr	local_histories	1
E07000093	subject_matter_simpl_aggr	mixed	0
E07000093	subject_matter_simpl_aggr	personality	0
E07000093	subject_matter_simpl_aggr	rural_industry	0
E07000093	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000093	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000093	subject_matter_simpl_aggr	transport	0
E07000093	subject_matter_simpl_aggr	war_and_conflict	2
E07000094	subject_matter_simpl_aggr	archaeology	0
E07000094	subject_matter_simpl_aggr	arts	0
E07000094	subject_matter_simpl_aggr	belief_and_identity	1
E07000094	subject_matter_simpl_aggr	buildings	2
E07000094	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000094	subject_matter_simpl_aggr	leisure_and_sport	0
E07000094	subject_matter_simpl_aggr	local_histories	4
E07000094	subject_matter_simpl_aggr	mixed	1
E07000094	subject_matter_simpl_aggr	personality	0
E07000094	subject_matter_simpl_aggr	rural_industry	0
E07000094	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000094	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E07000094	subject_matter_simpl_aggr	transport	1
E07000094	subject_matter_simpl_aggr	war_and_conflict	9
E07000095	subject_matter_simpl_aggr	archaeology	0
E07000095	subject_matter_simpl_aggr	arts	0
E07000095	subject_matter_simpl_aggr	belief_and_identity	0
E07000095	subject_matter_simpl_aggr	buildings	0
E07000095	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000095	subject_matter_simpl_aggr	leisure_and_sport	0
E07000095	subject_matter_simpl_aggr	local_histories	1
E07000095	subject_matter_simpl_aggr	mixed	0
E07000095	subject_matter_simpl_aggr	personality	0
E07000095	subject_matter_simpl_aggr	rural_industry	0
E07000095	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000095	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000095	subject_matter_simpl_aggr	transport	0
E07000095	subject_matter_simpl_aggr	war_and_conflict	0
E07000096	subject_matter_simpl_aggr	archaeology	0
E07000096	subject_matter_simpl_aggr	arts	0
E07000096	subject_matter_simpl_aggr	belief_and_identity	0
E07000096	subject_matter_simpl_aggr	buildings	1
E07000096	subject_matter_simpl_aggr	industry_and_manufacture	1
E07000096	subject_matter_simpl_aggr	leisure_and_sport	0
E07000096	subject_matter_simpl_aggr	local_histories	1
E07000096	subject_matter_simpl_aggr	mixed	0
E07000096	subject_matter_simpl_aggr	personality	0
E07000096	subject_matter_simpl_aggr	rural_industry	0
E07000096	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000096	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E07000096	subject_matter_simpl_aggr	transport	0
E07000096	subject_matter_simpl_aggr	war_and_conflict	0
E07000098	subject_matter_simpl_aggr	archaeology	0
E07000098	subject_matter_simpl_aggr	arts	0
E07000098	subject_matter_simpl_aggr	belief_and_identity	0
E07000098	subject_matter_simpl_aggr	buildings	0
E07000098	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000098	subject_matter_simpl_aggr	leisure_and_sport	0
E07000098	subject_matter_simpl_aggr	local_histories	3
E07000098	subject_matter_simpl_aggr	mixed	0
E07000098	subject_matter_simpl_aggr	personality	0
E07000098	subject_matter_simpl_aggr	rural_industry	0
E07000098	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000098	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000098	subject_matter_simpl_aggr	transport	1
E07000098	subject_matter_simpl_aggr	war_and_conflict	0
E07000099	subject_matter_simpl_aggr	archaeology	0
E07000099	subject_matter_simpl_aggr	arts	0
E07000099	subject_matter_simpl_aggr	belief_and_identity	0
E07000099	subject_matter_simpl_aggr	buildings	1
E07000099	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000099	subject_matter_simpl_aggr	leisure_and_sport	0
E07000099	subject_matter_simpl_aggr	local_histories	5
E07000099	subject_matter_simpl_aggr	mixed	0
E07000099	subject_matter_simpl_aggr	personality	0
E07000099	subject_matter_simpl_aggr	rural_industry	0
E07000099	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000099	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000099	subject_matter_simpl_aggr	transport	0
E07000099	subject_matter_simpl_aggr	war_and_conflict	0
E07000102	subject_matter_simpl_aggr	archaeology	0
E07000102	subject_matter_simpl_aggr	arts	0
E07000102	subject_matter_simpl_aggr	belief_and_identity	0
E07000102	subject_matter_simpl_aggr	buildings	0
E07000102	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000102	subject_matter_simpl_aggr	leisure_and_sport	0
E07000102	subject_matter_simpl_aggr	local_histories	1
E07000102	subject_matter_simpl_aggr	mixed	0
E07000102	subject_matter_simpl_aggr	personality	0
E07000102	subject_matter_simpl_aggr	rural_industry	0
E07000102	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000102	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000102	subject_matter_simpl_aggr	transport	0
E07000102	subject_matter_simpl_aggr	war_and_conflict	0
E07000103	subject_matter_simpl_aggr	archaeology	0
E07000103	subject_matter_simpl_aggr	arts	0
E07000103	subject_matter_simpl_aggr	belief_and_identity	0
E07000103	subject_matter_simpl_aggr	buildings	0
E07000103	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000103	subject_matter_simpl_aggr	leisure_and_sport	0
E07000103	subject_matter_simpl_aggr	local_histories	1
E07000103	subject_matter_simpl_aggr	mixed	0
E07000103	subject_matter_simpl_aggr	personality	0
E07000103	subject_matter_simpl_aggr	rural_industry	0
E07000103	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000103	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E07000103	subject_matter_simpl_aggr	transport	0
E07000103	subject_matter_simpl_aggr	war_and_conflict	0
E07000105	subject_matter_simpl_aggr	archaeology	0
E07000105	subject_matter_simpl_aggr	arts	0
E07000105	subject_matter_simpl_aggr	belief_and_identity	0
E07000105	subject_matter_simpl_aggr	buildings	1
E07000105	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000105	subject_matter_simpl_aggr	leisure_and_sport	0
E07000105	subject_matter_simpl_aggr	local_histories	3
E07000105	subject_matter_simpl_aggr	mixed	0
E07000105	subject_matter_simpl_aggr	personality	1
E07000105	subject_matter_simpl_aggr	rural_industry	1
E07000105	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000105	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000105	subject_matter_simpl_aggr	transport	2
E07000105	subject_matter_simpl_aggr	war_and_conflict	0
E07000106	subject_matter_simpl_aggr	archaeology	1
E07000106	subject_matter_simpl_aggr	arts	1
E07000106	subject_matter_simpl_aggr	belief_and_identity	2
E07000106	subject_matter_simpl_aggr	buildings	1
E07000106	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000106	subject_matter_simpl_aggr	leisure_and_sport	1
E07000106	subject_matter_simpl_aggr	local_histories	2
E07000106	subject_matter_simpl_aggr	mixed	1
E07000106	subject_matter_simpl_aggr	personality	0
E07000106	subject_matter_simpl_aggr	rural_industry	1
E07000106	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000106	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000106	subject_matter_simpl_aggr	transport	0
E07000106	subject_matter_simpl_aggr	war_and_conflict	0
E07000107	subject_matter_simpl_aggr	archaeology	0
E07000107	subject_matter_simpl_aggr	arts	0
E07000107	subject_matter_simpl_aggr	belief_and_identity	0
E07000107	subject_matter_simpl_aggr	buildings	0
E07000107	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000107	subject_matter_simpl_aggr	leisure_and_sport	0
E07000107	subject_matter_simpl_aggr	local_histories	1
E07000107	subject_matter_simpl_aggr	mixed	0
E07000107	subject_matter_simpl_aggr	personality	0
E07000107	subject_matter_simpl_aggr	rural_industry	0
E07000107	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000107	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E07000107	subject_matter_simpl_aggr	transport	0
E07000107	subject_matter_simpl_aggr	war_and_conflict	0
E07000108	subject_matter_simpl_aggr	archaeology	1
E07000108	subject_matter_simpl_aggr	arts	0
E07000108	subject_matter_simpl_aggr	belief_and_identity	0
E07000108	subject_matter_simpl_aggr	buildings	0
E07000108	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000108	subject_matter_simpl_aggr	leisure_and_sport	0
E07000108	subject_matter_simpl_aggr	local_histories	4
E07000108	subject_matter_simpl_aggr	mixed	0
E07000108	subject_matter_simpl_aggr	personality	0
E07000108	subject_matter_simpl_aggr	rural_industry	2
E07000108	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000108	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E07000108	subject_matter_simpl_aggr	transport	1
E07000108	subject_matter_simpl_aggr	war_and_conflict	4
E07000109	subject_matter_simpl_aggr	archaeology	0
E07000109	subject_matter_simpl_aggr	arts	0
E07000109	subject_matter_simpl_aggr	belief_and_identity	0
E07000109	subject_matter_simpl_aggr	buildings	1
E07000109	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000109	subject_matter_simpl_aggr	leisure_and_sport	0
E07000109	subject_matter_simpl_aggr	local_histories	1
E07000109	subject_matter_simpl_aggr	mixed	0
E07000109	subject_matter_simpl_aggr	personality	0
E07000109	subject_matter_simpl_aggr	rural_industry	1
E07000109	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000109	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000109	subject_matter_simpl_aggr	transport	0
E07000109	subject_matter_simpl_aggr	war_and_conflict	1
E07000110	subject_matter_simpl_aggr	archaeology	0
E07000110	subject_matter_simpl_aggr	arts	1
E07000110	subject_matter_simpl_aggr	belief_and_identity	0
E07000110	subject_matter_simpl_aggr	buildings	0
E07000110	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000110	subject_matter_simpl_aggr	leisure_and_sport	0
E07000110	subject_matter_simpl_aggr	local_histories	0
E07000110	subject_matter_simpl_aggr	mixed	1
E07000110	subject_matter_simpl_aggr	personality	0
E07000110	subject_matter_simpl_aggr	rural_industry	3
E07000110	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000110	subject_matter_simpl_aggr	SMALL_SUBJECTS	1
E07000110	subject_matter_simpl_aggr	transport	1
E07000110	subject_matter_simpl_aggr	war_and_conflict	3
E07000111	subject_matter_simpl_aggr	archaeology	1
E07000111	subject_matter_simpl_aggr	arts	0
E07000111	subject_matter_simpl_aggr	belief_and_identity	0
E07000111	subject_matter_simpl_aggr	buildings	2
E07000111	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000111	subject_matter_simpl_aggr	leisure_and_sport	0
E07000111	subject_matter_simpl_aggr	local_histories	4
E07000111	subject_matter_simpl_aggr	mixed	1
E07000111	subject_matter_simpl_aggr	personality	2
E07000111	subject_matter_simpl_aggr	rural_industry	0
E07000111	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000111	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000111	subject_matter_simpl_aggr	transport	0
E07000111	subject_matter_simpl_aggr	war_and_conflict	3
E07000112	subject_matter_simpl_aggr	archaeology	0
E07000112	subject_matter_simpl_aggr	arts	0
E07000112	subject_matter_simpl_aggr	belief_and_identity	0
E07000112	subject_matter_simpl_aggr	buildings	0
E07000112	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000112	subject_matter_simpl_aggr	leisure_and_sport	0
E07000112	subject_matter_simpl_aggr	local_histories	4
E07000112	subject_matter_simpl_aggr	mixed	0
E07000112	subject_matter_simpl_aggr	personality	0
E07000112	subject_matter_simpl_aggr	rural_industry	0
E07000112	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000112	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000112	subject_matter_simpl_aggr	transport	2
E07000112	subject_matter_simpl_aggr	war_and_conflict	2
E07000113	subject_matter_simpl_aggr	archaeology	0
E07000113	subject_matter_simpl_aggr	arts	0
E07000113	subject_matter_simpl_aggr	belief_and_identity	0
E07000113	subject_matter_simpl_aggr	buildings	1
E07000113	subject_matter_simpl_aggr	industry_and_manufacture	1
E07000113	subject_matter_simpl_aggr	leisure_and_sport	0
E07000113	subject_matter_simpl_aggr	local_histories	8
E07000113	subject_matter_simpl_aggr	mixed	0
E07000113	subject_matter_simpl_aggr	personality	0
E07000113	subject_matter_simpl_aggr	rural_industry	0
E07000113	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000113	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000113	subject_matter_simpl_aggr	transport	3
E07000113	subject_matter_simpl_aggr	war_and_conflict	0
E07000114	subject_matter_simpl_aggr	archaeology	0
E07000114	subject_matter_simpl_aggr	arts	0
E07000114	subject_matter_simpl_aggr	belief_and_identity	0
E07000114	subject_matter_simpl_aggr	buildings	0
E07000114	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000114	subject_matter_simpl_aggr	leisure_and_sport	1
E07000114	subject_matter_simpl_aggr	local_histories	1
E07000114	subject_matter_simpl_aggr	mixed	1
E07000114	subject_matter_simpl_aggr	personality	1
E07000114	subject_matter_simpl_aggr	rural_industry	0
E07000114	subject_matter_simpl_aggr	sea_and_seafaring	1
E07000114	subject_matter_simpl_aggr	SMALL_SUBJECTS	2
E07000114	subject_matter_simpl_aggr	transport	0
E07000114	subject_matter_simpl_aggr	war_and_conflict	2
E07000115	subject_matter_simpl_aggr	archaeology	0
E07000115	subject_matter_simpl_aggr	arts	0
E07000115	subject_matter_simpl_aggr	belief_and_identity	0
E07000115	subject_matter_simpl_aggr	buildings	1
E07000115	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000115	subject_matter_simpl_aggr	leisure_and_sport	1
E07000115	subject_matter_simpl_aggr	local_histories	0
E07000115	subject_matter_simpl_aggr	mixed	0
E07000115	subject_matter_simpl_aggr	personality	0
E07000115	subject_matter_simpl_aggr	rural_industry	0
E07000115	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000115	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000115	subject_matter_simpl_aggr	transport	0
E07000115	subject_matter_simpl_aggr	war_and_conflict	0
E07000116	subject_matter_simpl_aggr	archaeology	0
E07000116	subject_matter_simpl_aggr	arts	0
E07000116	subject_matter_simpl_aggr	belief_and_identity	0
E07000116	subject_matter_simpl_aggr	buildings	2
E07000116	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000116	subject_matter_simpl_aggr	leisure_and_sport	0
E07000116	subject_matter_simpl_aggr	local_histories	0
E07000116	subject_matter_simpl_aggr	mixed	2
E07000116	subject_matter_simpl_aggr	personality	1
E07000116	subject_matter_simpl_aggr	rural_industry	0
E07000116	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000116	subject_matter_simpl_aggr	SMALL_SUBJECTS	2
E07000116	subject_matter_simpl_aggr	transport	0
E07000116	subject_matter_simpl_aggr	war_and_conflict	0
E07000117	subject_matter_simpl_aggr	archaeology	0
E07000117	subject_matter_simpl_aggr	arts	1
E07000117	subject_matter_simpl_aggr	belief_and_identity	0
E07000117	subject_matter_simpl_aggr	buildings	1
E07000117	subject_matter_simpl_aggr	industry_and_manufacture	1
E07000117	subject_matter_simpl_aggr	leisure_and_sport	0
E07000117	subject_matter_simpl_aggr	local_histories	0
E07000117	subject_matter_simpl_aggr	mixed	1
E07000117	subject_matter_simpl_aggr	personality	0
E07000117	subject_matter_simpl_aggr	rural_industry	0
E07000117	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000117	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000117	subject_matter_simpl_aggr	transport	0
E07000117	subject_matter_simpl_aggr	war_and_conflict	0
E07000118	subject_matter_simpl_aggr	archaeology	0
E07000118	subject_matter_simpl_aggr	arts	0
E07000118	subject_matter_simpl_aggr	belief_and_identity	0
E07000118	subject_matter_simpl_aggr	buildings	2
E07000118	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000118	subject_matter_simpl_aggr	leisure_and_sport	0
E07000118	subject_matter_simpl_aggr	local_histories	0
E07000118	subject_matter_simpl_aggr	mixed	0
E07000118	subject_matter_simpl_aggr	personality	0
E07000118	subject_matter_simpl_aggr	rural_industry	0
E07000118	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000118	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000118	subject_matter_simpl_aggr	transport	0
E07000118	subject_matter_simpl_aggr	war_and_conflict	0
E07000119	subject_matter_simpl_aggr	archaeology	0
E07000119	subject_matter_simpl_aggr	arts	1
E07000119	subject_matter_simpl_aggr	belief_and_identity	0
E07000119	subject_matter_simpl_aggr	buildings	1
E07000119	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000119	subject_matter_simpl_aggr	leisure_and_sport	0
E07000119	subject_matter_simpl_aggr	local_histories	1
E07000119	subject_matter_simpl_aggr	mixed	0
E07000119	subject_matter_simpl_aggr	personality	0
E07000119	subject_matter_simpl_aggr	rural_industry	1
E07000119	subject_matter_simpl_aggr	sea_and_seafaring	1
E07000119	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000119	subject_matter_simpl_aggr	transport	0
E07000119	subject_matter_simpl_aggr	war_and_conflict	0
E07000120	subject_matter_simpl_aggr	archaeology	0
E07000120	subject_matter_simpl_aggr	arts	1
E07000120	subject_matter_simpl_aggr	belief_and_identity	0
E07000120	subject_matter_simpl_aggr	buildings	0
E07000120	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000120	subject_matter_simpl_aggr	leisure_and_sport	0
E07000120	subject_matter_simpl_aggr	local_histories	0
E07000120	subject_matter_simpl_aggr	mixed	0
E07000120	subject_matter_simpl_aggr	personality	0
E07000120	subject_matter_simpl_aggr	rural_industry	0
E07000120	subject_matter_simpl_aggr	sea_and_seafaring	0
E07000120	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000120	subject_matter_simpl_aggr	transport	0
E07000120	subject_matter_simpl_aggr	war_and_conflict	0
E07000121	subject_matter_simpl_aggr	archaeology	0
E07000121	subject_matter_simpl_aggr	arts	1
E07000121	subject_matter_simpl_aggr	belief_and_identity	0
E07000121	subject_matter_simpl_aggr	buildings	3
E07000121	subject_matter_simpl_aggr	industry_and_manufacture	0
E07000121	subject_matter_simpl_aggr	leisure_and_sport	1
E07000121	subject_matter_simpl_aggr	local_histories	1
E07000121	subject_matter_simpl_aggr	mixed	0
E07000121	subject_matter_simpl_aggr	personality	1
E07000121	subject_matter_simpl_aggr	rural_industry	0
E07000121	subject_matter_simpl_aggr	sea_and_seafaring	2
E07000121	subject_matter_simpl_aggr	SMALL_SUBJECTS	0
E07000121	subject_matter_simpl_aggr	transport	0
